gene_id	flank_pos	prob_ref	prob_alt	delta	abs_delta
AT1G01040	1109	0.4926776885986328	0.49158522486686707	-0.001092463731765747	0.001092463731765747
AT1G01040	1114	0.4926776885986328	0.49056175351142883	-0.0021159350872039795	0.0021159350872039795
AT1G01040	1124	0.4926776885986328	0.49853476881980896	0.0058570802211761475	0.0058570802211761475
AT1G01040	1158	0.4926776885986328	0.4971446990966797	0.004467010498046875	0.004467010498046875
AT1G01040	1180	0.4926776885986328	0.48726364970207214	-0.005414038896560669	0.005414038896560669
AT1G01040	1195	0.4926776885986328	0.49844202399253845	0.00576433539390564	0.00576433539390564
AT1G01040	1195	0.4926776885986328	0.49675828218460083	0.004080593585968018	0.004080593585968018
AT1G01040	1257	0.4926776885986328	0.4934980273246765	0.0008203387260437012	0.0008203387260437012
AT1G01040	1259	0.4926776885986328	0.4880557656288147	-0.004621922969818115	0.004621922969818115
AT1G01040	1267	0.4926776885986328	0.4751225411891937	-0.017555147409439087	0.017555147409439087
AT1G01040	1275	0.4926776885986328	0.4957772195339203	0.0030995309352874756	0.0030995309352874756
AT1G01040	1281	0.4926776885986328	0.4492862820625305	-0.043391406536102295	0.043391406536102295
AT1G01040	1297	0.4926776885986328	0.4812740087509155	-0.011403679847717285	0.011403679847717285
AT1G01040	1325	0.4926776885986328	0.4453471899032593	-0.047330498695373535	0.047330498695373535
AT1G01040	1347	0.4926776885986328	0.5281990766525269	0.03552138805389404	0.03552138805389404
AT1G01040	1350	0.4926776885986328	0.47911620140075684	-0.013561487197875977	0.013561487197875977
AT1G01040	1366	0.4926776885986328	0.4777827858924866	-0.01489490270614624	0.01489490270614624
AT1G01040	1389	0.4926776885986328	0.4938027262687683	0.001125037670135498	0.001125037670135498
AT1G01040	1534	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	1540	0.4926776885986328	0.4960988461971283	0.0034211575984954834	0.0034211575984954834
AT1G01040	1542	0.4926776885986328	0.517134964466095	0.024457275867462158	0.024457275867462158
AT1G01040	1566	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	1567	0.4926776885986328	0.5062038898468018	0.013526201248168945	0.013526201248168945
AT1G01040	1590	0.4926776885986328	0.4869770407676697	-0.005700647830963135	0.005700647830963135
AT1G01040	1619	0.4926776885986328	0.5041676759719849	0.01148998737335205	0.01148998737335205
AT1G01040	1633	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	1636	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	1646	0.4926776885986328	0.4894687831401825	-0.0032089054584503174	0.0032089054584503174
AT1G01040	1650	0.4926776885986328	0.48683780431747437	-0.005839884281158447	0.005839884281158447
AT1G01040	1662	0.4926776885986328	0.5047985315322876	0.012120842933654785	0.012120842933654785
AT1G01040	1665	0.4926776885986328	0.4888632595539093	-0.0038144290447235107	0.0038144290447235107
AT1G01040	2035	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2043	0.4926776885986328	0.49266326427459717	-1.4424324035644531e-05	1.4424324035644531e-05
AT1G01040	2047	0.4926776885986328	0.4927089214324951	3.123283386230469e-05	3.123283386230469e-05
AT1G01040	2068	0.4926776885986328	0.49260279536247253	-7.489323616027832e-05	7.489323616027832e-05
AT1G01040	2073	0.4926776885986328	0.4927612543106079	8.356571197509766e-05	8.356571197509766e-05
AT1G01040	2073	0.4926776885986328	0.49264493584632874	-3.275275230407715e-05	3.275275230407715e-05
AT1G01040	2081	0.4926776885986328	0.4927648603916168	8.717179298400879e-05	8.717179298400879e-05
AT1G01040	2089	0.4926776885986328	0.4927053451538086	2.765655517578125e-05	2.765655517578125e-05
AT1G01040	2092	0.4926776885986328	0.4926126301288605	-6.505846977233887e-05	6.505846977233887e-05
AT1G01040	2096	0.4926776885986328	0.4926641285419464	-1.3560056686401367e-05	1.3560056686401367e-05
AT1G01040	2102	0.4926776885986328	0.4924180209636688	-0.00025966763496398926	0.00025966763496398926
AT1G01040	2109	0.4926776885986328	0.49279865622520447	0.00012096762657165527	0.00012096762657165527
AT1G01040	2116	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2128	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2130	0.4926776885986328	0.49319931864738464	0.0005216300487518311	0.0005216300487518311
AT1G01040	2140	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2144	0.4926776885986328	0.4926658570766449	-1.1831521987915039e-05	1.1831521987915039e-05
AT1G01040	2144	0.4926776885986328	0.4924023151397705	-0.0002753734588623047	0.0002753734588623047
AT1G01040	2148	0.4926776885986328	0.49243879318237305	-0.00023889541625976562	0.00023889541625976562
AT1G01040	2155	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2172	0.4926776885986328	0.4925265610218048	-0.00015112757682800293	0.00015112757682800293
AT1G01040	2240	0.4926776885986328	0.4924902319908142	-0.00018745660781860352	0.00018745660781860352
AT1G01040	2264	0.4926776885986328	0.4927438795566559	6.619095802307129e-05	6.619095802307129e-05
AT1G01040	2276	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2279	0.4926776885986328	0.4928191602230072	0.00014147162437438965	0.00014147162437438965
AT1G01040	2280	0.4926776885986328	0.4929388165473938	0.00026112794876098633	0.00026112794876098633
AT1G01040	2292	0.4926776885986328	0.4931667745113373	0.0004890859127044678	0.0004890859127044678
AT1G01040	2306	0.4926776885986328	0.49058929085731506	-0.002088397741317749	0.002088397741317749
AT1G01040	2309	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2404	0.4926776885986328	0.49302956461906433	0.00035187602043151855	0.00035187602043151855
AT1G01040	2406	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2432	0.4926776885986328	0.49176713824272156	-0.0009105503559112549	0.0009105503559112549
AT1G01040	2436	0.4926776885986328	0.4927082359790802	3.0547380447387695e-05	3.0547380447387695e-05
AT1G01040	2453	0.4926776885986328	0.49093878269195557	-0.001738905906677246	0.001738905906677246
AT1G01040	2462	0.4926776885986328	0.4931762218475342	0.0004985332489013672	0.0004985332489013672
AT1G01040	2499	0.4926776885986328	0.4912894368171692	-0.001388251781463623	0.001388251781463623
AT1G01040	2503	0.4926776885986328	0.4926776885986328	0.0	0.0
AT1G01040	2520	0.4926776885986328	0.4962329864501953	0.0035552978515625	0.0035552978515625
AT1G01040	2560	0.4926776885986328	0.4977867603302002	0.005109071731567383	0.005109071731567383
AT1G01040	2627	0.4926776885986328	0.4932551085948944	0.0005774199962615967	0.0005774199962615967
AT1G01040	2635	0.4926776885986328	0.49696433544158936	0.004286646842956543	0.004286646842956543
AT1G01040	2647	0.4926776885986328	0.4924734830856323	-0.00020420551300048828	0.00020420551300048828
AT1G01040	2649	0.4926776885986328	0.49445226788520813	0.0017745792865753174	0.0017745792865753174
AT1G01040	2684	0.4926776885986328	0.49454355239868164	0.0018658638000488281	0.0018658638000488281
AT1G01040	2708	0.4926776885986328	0.49422141909599304	0.0015437304973602295	0.0015437304973602295
AT1G01040	2717	0.4926776885986328	0.5093608498573303	0.01668316125869751	0.01668316125869751
AT1G01040	2750	0.4926776885986328	0.49492892622947693	0.002251237630844116	0.002251237630844116
AT1G01040	2751	0.4926776885986328	0.4922402799129486	-0.0004374086856842041	0.0004374086856842041
AT1G01040	2762	0.4926776885986328	0.4856337904930115	-0.007043898105621338	0.007043898105621338
AT1G01040	2822	0.4926776885986328	0.4921480417251587	-0.0005296468734741211	0.0005296468734741211
AT1G01040	3001	0.4926776885986328	0.49245744943618774	-0.00022023916244506836	0.00022023916244506836
AT1G01040	3009	0.4926776885986328	0.49221184849739075	-0.00046584010124206543	0.00046584010124206543
AT1G01100	1911	0.25574439764022827	0.24672062695026398	-0.009023770689964294	0.009023770689964294
AT1G01100	1896	0.25574439764022827	0.26094815135002136	0.005203753709793091	0.005203753709793091
AT1G01100	1884	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1846	0.25574439764022827	0.30137500166893005	0.04563060402870178	0.04563060402870178
AT1G01100	1841	0.25574439764022827	0.2511819005012512	-0.004562497138977051	0.004562497138977051
AT1G01100	1838	0.25574439764022827	0.268509179353714	0.012764781713485718	0.012764781713485718
AT1G01100	1833	0.25574439764022827	0.25723516941070557	0.001490771770477295	0.001490771770477295
AT1G01100	1832	0.25574439764022827	0.2394016832113266	-0.016342714428901672	0.016342714428901672
AT1G01100	1827	0.25574439764022827	0.2564932107925415	0.0007488131523132324	0.0007488131523132324
AT1G01100	1826	0.25574439764022827	0.2633914351463318	0.007647037506103516	0.007647037506103516
AT1G01100	1825	0.25574439764022827	0.26137492060661316	0.005630522966384888	0.005630522966384888
AT1G01100	1799	0.25574439764022827	0.25208768248558044	-0.003656715154647827	0.003656715154647827
AT1G01100	1778	0.25574439764022827	0.26218682527542114	0.006442427635192871	0.006442427635192871
AT1G01100	1776	0.25574439764022827	0.2616178095340729	0.0058734118938446045	0.0058734118938446045
AT1G01100	1774	0.25574439764022827	0.2615593373775482	0.005814939737319946	0.005814939737319946
AT1G01100	1762	0.25574439764022827	0.2692723870277405	0.013527989387512207	0.013527989387512207
AT1G01100	1739	0.25574439764022827	0.2613460123538971	0.005601614713668823	0.005601614713668823
AT1G01100	1710	0.25574439764022827	0.26381030678749084	0.008065909147262573	0.008065909147262573
AT1G01100	1691	0.25574439764022827	0.25737378001213074	0.0016293823719024658	0.0016293823719024658
AT1G01100	1688	0.25574439764022827	0.25924795866012573	0.003503561019897461	0.003503561019897461
AT1G01100	1687	0.25574439764022827	0.2585611641407013	0.0028167665004730225	0.0028167665004730225
AT1G01100	1677	0.25574439764022827	0.2582506835460663	0.0025062859058380127	0.0025062859058380127
AT1G01100	1646	0.25574439764022827	0.25779658555984497	0.0020521879196166992	0.0020521879196166992
AT1G01100	1635	0.25574439764022827	0.2656780481338501	0.009933650493621826	0.009933650493621826
AT1G01100	1632	0.25574439764022827	0.2677828371524811	0.012038439512252808	0.012038439512252808
AT1G01100	1626	0.25574439764022827	0.2650980055332184	0.009353607892990112	0.009353607892990112
AT1G01100	1617	0.25574439764022827	0.2578578293323517	0.002113431692123413	0.002113431692123413
AT1G01100	1556	0.25574439764022827	0.26069143414497375	0.004947036504745483	0.004947036504745483
AT1G01100	1527	0.25574439764022827	0.2603725790977478	0.004628181457519531	0.004628181457519531
AT1G01100	1523	0.25574439764022827	0.2652381360530853	0.009493738412857056	0.009493738412857056
AT1G01100	1519	0.25574439764022827	0.2599826157093048	0.004238218069076538	0.004238218069076538
AT1G01100	1511	0.25574439764022827	0.2746286392211914	0.018884241580963135	0.018884241580963135
AT1G01100	1495	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1484	0.25574439764022827	0.25020283460617065	-0.005541563034057617	0.005541563034057617
AT1G01100	1469	0.25574439764022827	0.2695182263851166	0.013773828744888306	0.013773828744888306
AT1G01100	1463	0.25574439764022827	0.25077131390571594	-0.004973083734512329	0.004973083734512329
AT1G01100	1444	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1434	0.25574439764022827	0.24834701418876648	-0.007397383451461792	0.007397383451461792
AT1G01100	1425	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1425	0.25574439764022827	0.20918679237365723	-0.046557605266571045	0.046557605266571045
AT1G01100	1405	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1404	0.25574439764022827	0.24869020283222198	-0.007054194808006287	0.007054194808006287
AT1G01100	1380	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1365	0.25574439764022827	0.24919791519641876	-0.006546482443809509	0.006546482443809509
AT1G01100	1342	0.25574439764022827	0.25892144441604614	0.003177046775817871	0.003177046775817871
AT1G01100	1326	0.25574439764022827	0.25578004121780396	3.5643577575683594e-05	3.5643577575683594e-05
AT1G01100	1282	0.25574439764022827	0.2547793984413147	-0.0009649991989135742	0.0009649991989135742
AT1G01100	1238	0.25574439764022827	0.25565195083618164	-9.244680404663086e-05	9.244680404663086e-05
AT1G01100	1237	0.25574439764022827	0.259490042924881	0.00374564528465271	0.00374564528465271
AT1G01100	1228	0.25574439764022827	0.25571227073669434	-3.212690353393555e-05	3.212690353393555e-05
AT1G01100	1220	0.25574439764022827	0.2574675381183624	0.0017231404781341553	0.0017231404781341553
AT1G01100	1216	0.25574439764022827	0.25474315881729126	-0.0010012388229370117	0.0010012388229370117
AT1G01100	1197	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1162	0.25574439764022827	0.25574439764022827	0.0	0.0
AT1G01100	1161	0.25574439764022827	0.25534939765930176	-0.00039499998092651367	0.00039499998092651367
AT1G01100	1156	0.25574439764022827	0.25539952516555786	-0.00034487247467041016	0.00034487247467041016
AT1G01100	1140	0.25574439764022827	0.2555546462535858	-0.00018975138664245605	0.00018975138664245605
AT1G01100	1116	0.25574439764022827	0.2563575506210327	0.0006131529808044434	0.0006131529808044434
AT1G01100	1113	0.25574439764022827	0.2573116421699524	0.001567244529724121	0.001567244529724121
AT1G01110	139	0.44313278794288635	0.45490768551826477	0.011774897575378418	0.011774897575378418
AT1G01110	147	0.44313278794288635	0.44089192152023315	-0.0022408664226531982	0.0022408664226531982
AT1G01110	148	0.44313278794288635	0.44779178500175476	0.004658997058868408	0.004658997058868408
AT1G01110	149	0.44313278794288635	0.4448217749595642	0.0016889870166778564	0.0016889870166778564
AT1G01110	150	0.44313278794288635	0.4392721354961395	-0.003860652446746826	0.003860652446746826
AT1G01110	175	0.44313278794288635	0.4421745240688324	-0.0009582638740539551	0.0009582638740539551
AT1G01110	193	0.44313278794288635	0.44228413701057434	-0.0008486509323120117	0.0008486509323120117
AT1G01110	213	0.44313278794288635	0.44272977113723755	-0.0004030168056488037	0.0004030168056488037
AT1G01110	223	0.44313278794288635	0.4428897500038147	-0.00024303793907165527	0.00024303793907165527
AT1G01110	234	0.44313278794288635	0.44167202711105347	-0.0014607608318328857	0.0014607608318328857
AT1G01110	235	0.44313278794288635	0.44852161407470703	0.005388826131820679	0.005388826131820679
AT1G01110	238	0.44313278794288635	0.4517318904399872	0.00859910249710083	0.00859910249710083
AT1G01110	243	0.44313278794288635	0.44098174571990967	-0.0021510422229766846	0.0021510422229766846
AT1G01110	246	0.44313278794288635	0.44038718938827515	-0.002745598554611206	0.002745598554611206
AT1G01110	270	0.44313278794288635	0.4491274356842041	0.005994647741317749	0.005994647741317749
AT1G01110	271	0.44313278794288635	0.4428880512714386	-0.0002447366714477539	0.0002447366714477539
AT1G01110	276	0.44313278794288635	0.4403369724750519	-0.0027958154678344727	0.0027958154678344727
AT1G01110	284	0.44313278794288635	0.4432342052459717	0.00010141730308532715	0.00010141730308532715
AT1G01110	293	0.44313278794288635	0.4414018392562866	-0.0017309486865997314	0.0017309486865997314
AT1G01110	296	0.44313278794288635	0.44258740544319153	-0.0005453824996948242	0.0005453824996948242
AT1G01110	305	0.44313278794288635	0.4443485736846924	0.0012157857418060303	0.0012157857418060303
AT1G01110	318	0.44313278794288635	0.4433401823043823	0.00020739436149597168	0.00020739436149597168
AT1G01110	318	0.44313278794288635	0.4424191117286682	-0.0007136762142181396	0.0007136762142181396
AT1G01110	319	0.44313278794288635	0.4428355097770691	-0.00029727816581726074	0.00029727816581726074
AT1G01110	319	0.44313278794288635	0.44283726811408997	-0.0002955198287963867	0.0002955198287963867
AT1G01110	319	0.44313278794288635	0.4429725706577301	-0.00016021728515625	0.00016021728515625
AT1G01110	321	0.44313278794288635	0.44323664903640747	0.00010386109352111816	0.00010386109352111816
AT1G01110	322	0.44313278794288635	0.44304946064949036	-8.33272933959961e-05	8.33272933959961e-05
AT1G01110	342	0.44313278794288635	0.44307607412338257	-5.671381950378418e-05	5.671381950378418e-05
AT1G01110	344	0.44313278794288635	0.44319382309913635	6.103515625e-05	6.103515625e-05
AT1G01110	345	0.44313278794288635	0.4432751536369324	0.0001423656940460205	0.0001423656940460205
AT1G01110	374	0.44313278794288635	0.4416802227497101	-0.0014525651931762695	0.0014525651931762695
AT1G01110	387	0.44313278794288635	0.44269388914108276	-0.00043889880180358887	0.00043889880180358887
AT1G01110	391	0.44313278794288635	0.44315677881240845	2.3990869522094727e-05	2.3990869522094727e-05
AT1G01110	426	0.44313278794288635	0.44206687808036804	-0.0010659098625183105	0.0010659098625183105
AT1G01110	439	0.44313278794288635	0.44278499484062195	-0.0003477931022644043	0.0003477931022644043
AT1G01110	447	0.44313278794288635	0.44234031438827515	-0.0007924735546112061	0.0007924735546112061
AT1G01110	463	0.44313278794288635	0.4439300000667572	0.0007972121238708496	0.0007972121238708496
AT1G01110	478	0.44313278794288635	0.4426097273826599	-0.0005230605602264404	0.0005230605602264404
AT1G01110	506	0.44313278794288635	0.4433773458003998	0.00024455785751342773	0.00024455785751342773
AT1G01110	511	0.44313278794288635	0.44179657101631165	-0.001336216926574707	0.001336216926574707
AT1G01110	555	0.44313278794288635	0.44357433915138245	0.00044155120849609375	0.00044155120849609375
AT1G01110	561	0.44313278794288635	0.44099485874176025	-0.0021379292011260986	0.0021379292011260986
AT1G01110	584	0.44313278794288635	0.44086411595344543	-0.002268671989440918	0.002268671989440918
AT1G01110	585	0.44313278794288635	0.44336938858032227	0.00023660063743591309	0.00023660063743591309
AT1G01110	600	0.44313278794288635	0.4447706639766693	0.001637876033782959	0.001637876033782959
AT1G01110	601	0.44313278794288635	0.4442197382450104	0.0010869503021240234	0.0010869503021240234
AT1G01110	606	0.44313278794288635	0.4437427520751953	0.00060996413230896	0.00060996413230896
AT1G01110	625	0.44313278794288635	0.4387247562408447	-0.004408031702041626	0.004408031702041626
AT1G01110	649	0.44313278794288635	0.4431005120277405	-3.2275915145874023e-05	3.2275915145874023e-05
AT1G01110	656	0.44313278794288635	0.44238924980163574	-0.0007435381412506104	0.0007435381412506104
AT1G01110	678	0.44313278794288635	0.4433322250843048	0.00019943714141845703	0.00019943714141845703
AT1G01110	678	0.44313278794288635	0.443145215511322	1.2427568435668945e-05	1.2427568435668945e-05
AT1G01110	682	0.44313278794288635	0.44317013025283813	3.7342309951782227e-05	3.7342309951782227e-05
AT1G01110	695	0.44313278794288635	0.4429921805858612	-0.00014060735702514648	0.00014060735702514648
AT1G01110	700	0.44313278794288635	0.4432230591773987	9.02712345123291e-05	9.02712345123291e-05
AT1G01110	701	0.44313278794288635	0.4431169629096985	-1.582503318786621e-05	1.582503318786621e-05
AT1G01110	706	0.44313278794288635	0.4429442882537842	-0.00018849968910217285	0.00018849968910217285
AT1G01110	714	0.44313278794288635	0.44317561388015747	4.2825937271118164e-05	4.2825937271118164e-05
AT1G01110	715	0.44313278794288635	0.44328123331069946	0.00014844536781311035	0.00014844536781311035
AT1G01110	721	0.44313278794288635	0.44308850169181824	-4.4286251068115234e-05	4.4286251068115234e-05
AT1G01110	750	0.44313278794288635	0.44328874349594116	0.00015595555305480957	0.00015595555305480957
AT1G01110	753	0.44313278794288635	0.4431622624397278	2.9474496841430664e-05	2.9474496841430664e-05
AT1G01110	763	0.44313278794288635	0.4433753192424774	0.00024253129959106445	0.00024253129959106445
AT1G01110	783	0.44313278794288635	0.44332078099250793	0.00018799304962158203	0.00018799304962158203
AT1G01110	785	0.44313278794288635	0.4430101811885834	-0.00012260675430297852	0.00012260675430297852
AT1G01110	788	0.44313278794288635	0.4435238540172577	0.0003910660743713379	0.0003910660743713379
AT1G01110	796	0.44313278794288635	0.4437604546546936	0.000627666711807251	0.000627666711807251
AT1G01110	806	0.44313278794288635	0.4424310028553009	-0.0007017850875854492	0.0007017850875854492
AT1G01110	844	0.44313278794288635	0.4441136121749878	0.0009808242321014404	0.0009808242321014404
AT1G01110	850	0.44313278794288635	0.44219309091567993	-0.0009396970272064209	0.0009396970272064209
AT1G01110	861	0.44313278794288635	0.44499242305755615	0.0018596351146697998	0.0018596351146697998
AT1G01110	862	0.44313278794288635	0.44406142830848694	0.0009286403656005859	0.0009286403656005859
AT1G01110	867	0.44313278794288635	0.43999409675598145	-0.0031386911869049072	0.0031386911869049072
AT1G01110	869	0.44313278794288635	0.4412224590778351	-0.0019103288650512695	0.0019103288650512695
AT1G01110	871	0.44313278794288635	0.44327571988105774	0.00014293193817138672	0.00014293193817138672
AT1G01110	893	0.44313278794288635	0.44286102056503296	-0.00027176737785339355	0.00027176737785339355
AT1G01110	915	0.44313278794288635	0.4497526288032532	0.006619840860366821	0.006619840860366821
